spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Genova, Tyrrhenian Sea",44,5,,8,47,,2002-2003,1,Mb31,0,20,2,0.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Genova, Tyrrhenian Sea",44,5,,8,47,,2002-2003,1,Mb39,0,20,4,0.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Alghero, Tyrrhenian Sea",40,28,,8,8,,2002-2003,1,Mb6,0,20,2,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Alghero, Tyrrhenian Sea",40,28,,8,8,,2002-2003,1,Mb7,0,19,2,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Alghero, Tyrrhenian Sea",40,28,,8,8,,2002-2003,1,Mb15,0,20,2,0.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Alghero, Tyrrhenian Sea",40,28,,8,8,,2002-2003,1,Mb26,0,20,2,0.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Alghero, Tyrrhenian Sea",40,28,,8,8,,2002-2003,1,Mb31,0,19,2,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Alghero, Tyrrhenian Sea",40,28,,8,8,,2002-2003,1,Mb39,0,20,4,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"S. Agata di Militello, Tyrrhenian Sea",38,5,,14,37,,2002-2003,1,Mb6,0,41,2,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"S. Agata di Militello, Tyrrhenian Sea",38,5,,14,37,,2002-2003,1,Mb7,0,42,2,0.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"S. Agata di Militello, Tyrrhenian Sea",38,5,,14,37,,2002-2003,1,Mb15,0,42,2,0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"S. Agata di Militello, Tyrrhenian Sea",38,5,,14,37,,2002-2003,1,Mb26,0,42,2,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"S. Agata di Militello, Tyrrhenian Sea",38,5,,14,37,,2002-2003,1,Mb31,0,42,2,0.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"S. Agata di Militello, Tyrrhenian Sea",38,5,,14,37,,2002-2003,1,Mb39,0,42,4,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Porticello, Tyrrhenian Sea",38,3,,13,35,,2002-2003,1,Mb6,0,45,2,0.651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Porticello, Tyrrhenian Sea",38,3,,13,35,,2002-2003,1,Mb7,0,44,2,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Porticello, Tyrrhenian Sea",38,3,,13,35,,2002-2003,1,Mb15,0,45,2,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Porticello, Tyrrhenian Sea",38,3,,13,35,,2002-2003,1,Mb26,0,44,2,0.869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Porticello, Tyrrhenian Sea",38,3,,13,35,,2002-2003,1,Mb31,0,45,2,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Porticello, Tyrrhenian Sea",38,3,,13,35,,2002-2003,1,Mb39,0,44,4,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Castellamare del Golfo, Tyrrhenian Sea",38,9,,12,55,,2002-2003,1,Mb6,0,59,2,0.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Castellamare del Golfo, Tyrrhenian Sea",38,9,,12,55,,2002-2003,1,Mb7,0,60,2,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Castellamare del Golfo, Tyrrhenian Sea",38,9,,12,55,,2002-2003,1,Mb15,0,60,2,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Castellamare del Golfo, Tyrrhenian Sea",38,9,,12,55,,2002-2003,1,Mb26,0,60,2,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Castellamare del Golfo, Tyrrhenian Sea",38,9,,12,55,,2002-2003,1,Mb31,0,60,2,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Castellamare del Golfo, Tyrrhenian Sea",38,9,,12,55,,2002-2003,1,Mb39,0,60,4,0.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Tunisi, Strait of Sicily",37,30,,8,40,,2002-2003,1,Mb6,0,22,2,0.793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Tunisi, Strait of Sicily",37,30,,8,40,,2002-2003,1,Mb7,0,23,2,0.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Tunisi, Strait of Sicily",37,30,,8,40,,2002-2003,1,Mb15,0,23,2,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Tunisi, Strait of Sicily",37,30,,8,40,,2002-2003,1,Mb26,0,23,2,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Tunisi, Strait of Sicily",37,30,,8,40,,2002-2003,1,Mb31,0,23,2,0.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Tunisi, Strait of Sicily",37,30,,8,40,,2002-2003,1,Mb39,0,23,4,0.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Licata, Strait of Sicily",36,49,,13,59,,2002-2003,1,Mb6,0,70,2,0.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Licata, Strait of Sicily",36,49,,13,59,,2002-2003,1,Mb7,0,68,2,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Licata, Strait of Sicily",36,49,,13,59,,2002-2003,1,Mb15,0,68,2,0.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Licata, Strait of Sicily",36,49,,13,59,,2002-2003,1,Mb26,0,70,2,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Licata, Strait of Sicily",36,49,,13,59,,2002-2003,1,Mb31,0,70,2,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Licata, Strait of Sicily",36,49,,13,59,,2002-2003,1,Mb39,0,68,4,0.947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Siarcusa, Strait of Sicily",36,28,,15,18,,2002-2003,1,Mb6,0,43,2,0.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Siarcusa, Strait of Sicily",36,28,,15,18,,2002-2003,1,Mb7,0,43,2,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Siarcusa, Strait of Sicily",36,28,,15,18,,2002-2003,1,Mb15,0,41,2,0.840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Siarcusa, Strait of Sicily",36,28,,15,18,,2002-2003,1,Mb26,0,43,2,0.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Siarcusa, Strait of Sicily",36,28,,15,18,,2002-2003,1,Mb31,0,41,2,0.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Siarcusa, Strait of Sicily",36,28,,15,18,,2002-2003,1,Mb39,0,43,4,0.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Catania, Ionian Sea",37,24,,15,29,,2002-2003,1,Mb6,0,51,2,0.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Catania, Ionian Sea",37,24,,15,29,,2002-2003,1,Mb7,0,51,2,0.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Catania, Ionian Sea",37,24,,15,29,,2002-2003,1,Mb15,0,53,2,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Catania, Ionian Sea",37,24,,15,29,,2002-2003,1,Mb26,0,53,2,0.857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Catania, Ionian Sea",37,24,,15,29,,2002-2003,1,Mb31,0,53,2,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Sicily,"Catania, Ionian Sea",37,24,,15,29,,2002-2003,1,Mb39,0,52,4,0.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Rimini, Adriatic Sea",44,10,,12,47,,2001,1,Mb6,0,58,2,0.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Rimini, Adriatic Sea",44,10,,12,47,,2001,1,Mb7,0,58,2,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Rimini, Adriatic Sea",44,10,,12,47,,2001,1,Mb15,0,58,2,0.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Rimini, Adriatic Sea",44,10,,12,47,,2001,1,Mb26,0,58,2,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Rimini, Adriatic Sea",44,10,,12,47,,2001,1,Mb31,0,58,2,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Rimini, Adriatic Sea",44,10,,12,47,,2001,1,Mb39,0,58,4,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Fano, Adriatic Sea",43,54,,13,9,,2001,1,Mb6,0,47,2,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Fano, Adriatic Sea",43,54,,13,9,,2001,1,Mb7,0,47,2,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Fano, Adriatic Sea",43,54,,13,9,,2001,1,Mb15,0,47,2,0.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Fano, Adriatic Sea",43,54,,13,9,,2001,1,Mb26,0,47,2,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Fano, Adriatic Sea",43,54,,13,9,,2001,1,Mb31,0,47,2,0.886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Fano, Adriatic Sea",43,54,,13,9,,2001,1,Mb39,0,47,4,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Bari, Adriatic Sea",41,20,,17,20,,2001,1,Mb6,0,48,2,0.690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Bari, Adriatic Sea",41,20,,17,20,,2001,1,Mb7,0,48,2,0.861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Bari, Adriatic Sea",41,20,,17,20,,2001,1,Mb15,0,47,2,0.791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Bari, Adriatic Sea",41,20,,17,20,,2001,1,Mb26,0,48,2,0.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Bari, Adriatic Sea",41,20,,17,20,,2001,1,Mb31,0,48,2,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Italy,"Bari, Adriatic Sea",41,20,,17,20,,2001,1,Mb39,0,48,4,0.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mullus barbatus,Red mullet,Maggio et al. 2009 ICES J Mar Sci 66:1883-1891,0,Albania,"Albania, Adriatic Sea",41,49,,18,45,,2001,1,Mb6,0,33,2,0.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
